Date,Open,High,Low,Close,Adj Close,Volume
2022-04-25,972.799988,1043.390015,968.890015,1041.920044,1041.920044,456600
2022-04-26,1017.229980,1038.819946,1006.489990,1019.840027,1019.840027,634700
2022-04-27,1006.289978,1066.140015,1005.859985,1024.739990,1024.739990,422000
2022-04-28,1044.000000,1056.949951,1002.789978,1040.000000,1040.000000,427700
2022-04-29,1029.180054,1050.489990,965.820007,973.630005,973.630005,544100
2022-05-02,972.119995,1006.869995,958.609985,1002.789978,1002.789978,411700
2022-05-03,998.909973,1034.760010,981.010010,996.640015,996.640015,326600
2022-05-04,981.599976,1028.989990,925.000000,1023.210022,1023.210022,547300
2022-05-05,993.000000,994.489990,900.419983,913.219971,913.219971,798100
2022-05-06,960.010010,986.000000,883.669983,927.549988,927.549988,1180000
2022-05-09,892.940002,899.429993,764.010010,770.989990,770.989990,1300000
2022-05-10,808.080017,836.130005,766.119995,774.440002,774.440002,1020100
2022-05-11,771.799988,774.989990,674.530029,679.679993,679.679993,1122200
2022-05-12,655.000000,747.119995,640.000000,722.929993,722.929993,1233700
2022-05-13,751.000000,805.880005,738.830017,794.960022,794.960022,873400
2022-05-16,774.210022,823.000000,767.059998,787.809998,787.809998,717600
2022-05-17,815.010010,835.320007,772.780029,834.880005,834.880005,696400
2022-05-18,802.010010,824.849976,745.770020,749.299988,749.299988,660200
2022-05-19,752.599976,823.330017,752.599976,801.570007,801.570007,953800
2022-05-20,824.710022,832.950012,732.000000,775.650024,775.650024,1069900
2022-05-23,775.929993,782.830017,736.900024,774.299988,774.299988,848400
2022-05-24,745.119995,745.119995,690.500000,699.859985,699.859985,917000
2022-05-25,703.619995,734.530029,696.799988,723.000000,723.000000,767300
2022-05-26,725.219971,788.789978,718.010010,783.440002,783.440002,731000
2022-05-27,802.359985,818.640015,785.010010,811.440002,811.440002,469800
2022-05-31,807.000000,812.179993,765.750000,785.880005,785.880005,580400
2022-06-01,797.559998,806.840027,741.960022,762.239990,762.239990,562400
2022-06-02,770.000000,837.809998,770.000000,836.739990,836.739990,546400
2022-06-03,815.190002,826.150024,787.619995,788.900024,788.900024,484300
2022-06-06,818.369995,824.830017,794.010010,803.989990,803.989990,397500
2022-06-07,797.429993,835.000000,782.960022,824.679993,824.679993,633900
2022-06-08,824.119995,848.190002,813.479980,824.619995,824.619995,528400
2022-06-09,803.489990,810.000000,746.179993,748.409973,748.409973,677400
2022-06-10,730.630005,735.859985,689.020020,691.690002,691.690002,918900
2022-06-13,643.960022,659.960022,615.229980,626.940002,626.940002,1220600
2022-06-14,630.960022,634.669983,600.679993,616.400024,616.400024,763300
2022-06-15,629.320007,683.849976,629.119995,672.690002,672.690002,1015100
2022-06-16,633.099976,641.669983,609.049988,612.700012,612.700012,626600
2022-06-17,625.239990,648.619995,614.000000,635.219971,635.219971,751000
2022-06-21,654.799988,673.590027,645.869995,656.700012,656.700012,791100
2022-06-22,639.950012,695.679993,638.119995,677.400024,677.400024,719100
2022-06-23,684.489990,710.000000,674.750000,698.640015,698.640015,637700
2022-06-24,713.909973,745.900024,712.469971,739.460022,739.460022,654300
2022-06-27,745.390015,752.659973,711.520020,717.309998,717.309998,657500
2022-06-28,721.000000,726.719971,659.090027,665.000000,665.000000,659900
2022-06-29,657.710022,672.090027,638.179993,660.130005,660.130005,449900
2022-06-30,646.380005,653.320007,611.460022,636.869995,636.869995,700400
2022-07-01,642.619995,665.950012,631.869995,659.950012,659.950012,521100
2022-07-05,649.020020,719.820007,627.859985,713.570007,713.570007,756700
2022-07-06,722.090027,728.409973,697.010010,704.549988,704.549988,664100
2022-07-07,705.530029,727.169983,700.739990,721.619995,721.619995,490400
2022-07-08,702.219971,720.590027,682.200012,708.630005,708.630005,395700
2022-07-11,696.320007,696.330017,654.559998,659.919983,659.919983,512700
2022-07-12,663.200012,678.409973,643.590027,653.630005,653.630005,578700
2022-07-13,633.000000,666.200012,615.539978,655.750000,655.750000,627300
2022-07-14,648.340027,665.000000,630.229980,655.690002,655.690002,586900
2022-07-15,658.000000,698.510010,657.719971,689.989990,689.989990,749400
2022-07-18,700.200012,723.659973,680.820007,691.840027,691.840027,687800
2022-07-19,713.809998,725.630005,694.640015,724.750000,724.750000,463900
2022-07-20,725.169983,784.450012,724.650024,779.679993,779.679993,819400
2022-07-21,771.520020,790.760010,765.929993,789.200012,789.200012,453400
2022-07-22,783.000000,802.419983,752.960022,763.919983,763.919983,514100
2022-07-25,766.000000,773.969971,751.000000,762.780029,762.780029,361800
2022-07-26,740.489990,743.849976,720.840027,727.789978,727.789978,550400
2022-07-27,743.960022,794.950012,740.739990,791.669983,791.669983,581600
2022-07-28,792.719971,811.570007,766.599976,803.750000,803.750000,631100
2022-07-29,818.210022,825.000000,794.159973,813.710022,813.710022,667400
2022-08-01,805.539978,838.969971,785.000000,813.969971,813.969971,497000
2022-08-02,798.760010,849.000000,798.760010,837.590027,837.590027,491100
2022-08-03,852.559998,892.969971,848.840027,890.869995,890.869995,856300
2022-08-04,994.500000,1084.989990,993.000000,1034.829956,1034.829956,1851200
2022-08-05,1014.719971,1056.540039,1007.239990,1024.810059,1024.810059,849500
2022-08-08,1042.079956,1074.500000,1018.000000,1024.250000,1024.250000,618400
2022-08-09,1015.799988,1015.799988,972.729980,995.500000,995.500000,544800
2022-08-10,1050.000000,1076.760010,1041.569946,1064.229980,1064.229980,720300
2022-08-11,1076.880005,1090.599976,1021.030029,1032.469971,1032.469971,486400
2022-08-12,1050.000000,1083.599976,1042.660034,1081.079956,1081.079956,508500
2022-08-15,1073.000000,1095.339966,1067.089966,1082.660034,1082.660034,399800
2022-08-16,1070.410034,1080.000000,1040.459961,1053.750000,1053.750000,644500
2022-08-17,1030.000000,1039.310059,990.000000,997.900024,997.900024,839100
2022-08-18,995.000000,995.000000,975.460022,977.520020,977.520020,540600
2022-08-19,950.000000,952.070007,904.210022,909.760010,909.760010,840400
2022-08-22,880.880005,894.929993,860.000000,878.090027,878.090027,804400
2022-08-23,889.000000,908.159973,875.710022,887.039978,887.039978,516900
2022-08-24,881.289978,917.440002,879.500000,898.000000,898.000000,490600
2022-08-25,909.020020,919.840027,896.099976,919.179993,919.179993,495000
2022-08-26,920.000000,934.599976,877.789978,877.799988,877.799988,538000
2022-08-29,854.010010,891.619995,853.280029,875.169983,875.169983,358200
2022-08-30,890.000000,903.450012,849.250000,862.099976,862.099976,572000
2022-08-31,868.109985,886.289978,851.630005,855.359985,855.359985,487400
2022-09-01,833.280029,860.000000,812.460022,858.789978,858.789978,689000
2022-09-02,872.000000,883.239990,847.150024,855.909973,855.909973,492900
2022-09-06,855.330017,871.640015,831.349976,857.929993,857.929993,645000
2022-09-07,858.140015,893.640015,848.390015,887.690002,887.690002,542900
2022-09-08,867.859985,930.650024,866.000000,922.539978,922.539978,831100
2022-09-09,932.539978,976.200012,932.539978,970.989990,970.989990,1190100
2022-09-12,974.830017,1011.989990,974.830017,1002.010010,1002.010010,704400
2022-09-13,946.369995,969.989990,935.000000,943.900024,943.900024,720700
2022-09-14,947.080017,970.859985,925.000000,960.330017,960.330017,361000
2022-09-15,942.340027,982.830017,942.340027,965.780029,965.780029,682300
2022-09-16,932.950012,933.500000,904.880005,919.109985,919.109985,629500
2022-09-19,900.200012,933.700012,900.200012,933.099976,933.099976,485400
2022-09-20,922.580017,929.809998,903.109985,905.690002,905.690002,506800
2022-09-21,905.890015,931.479980,887.359985,887.500000,887.500000,639300
2022-09-22,876.130005,884.900024,843.690002,850.000000,850.000000,637400
2022-09-23,833.750000,840.429993,808.000000,815.010010,815.010010,562100
2022-09-26,817.080017,833.979980,797.090027,799.580017,799.580017,604100
2022-09-27,821.280029,830.000000,790.150024,804.690002,804.690002,501700
2022-09-28,805.369995,871.320007,801.299988,865.239990,865.239990,743800
2022-09-29,843.099976,850.530029,818.919983,829.679993,829.679993,504900
2022-09-30,818.109985,858.549988,811.549988,827.780029,827.780029,627700
2022-10-03,859.419983,893.969971,832.000000,882.299988,882.299988,955400
2022-10-04,909.890015,955.559998,909.890015,948.250000,948.250000,876600
2022-10-05,919.880005,944.299988,910.049988,933.760010,933.760010,474000
2022-10-06,926.880005,962.070007,926.590027,929.179993,929.179993,374100
2022-10-07,905.219971,906.419983,874.010010,881.989990,881.989990,610000
2022-10-10,883.000000,885.260010,854.409973,872.599976,872.599976,430100
2022-10-11,858.030029,863.190002,817.250000,834.669983,834.669983,652100
2022-10-12,830.330017,837.590027,800.609985,820.650024,820.650024,547400
2022-10-13,777.280029,831.130005,760.059998,822.059998,822.059998,866100
2022-10-14,834.400024,845.489990,754.760010,756.880005,756.880005,727900
2022-10-17,793.789978,853.719971,793.789978,850.659973,850.659973,1057900
2022-10-18,901.500000,911.520020,841.880005,853.289978,853.289978,661600
2022-10-19,834.380005,837.030029,801.650024,815.450012,815.450012,718600
2022-10-20,810.159973,852.260010,804.010010,820.469971,820.469971,630200
2022-10-21,811.520020,847.780029,797.010010,844.900024,844.900024,596500
2022-10-24,838.739990,839.210022,792.460022,827.159973,827.159973,536100
2022-10-25,832.380005,878.820007,832.380005,862.969971,862.969971,609900
2022-10-26,855.599976,880.669983,830.000000,833.359985,833.359985,548000
2022-10-27,836.950012,858.390015,829.609985,836.820007,836.820007,552300
2022-10-28,825.030029,881.929993,820.309998,881.750000,881.750000,644300
2022-10-31,874.549988,905.650024,860.000000,901.619995,901.619995,931800
2022-11-01,933.159973,945.159973,910.010010,919.340027,919.340027,776200
2022-11-02,910.000000,913.909973,847.000000,851.280029,851.280029,746200
2022-11-03,848.719971,910.760010,840.000000,870.880005,870.880005,779800
2022-11-04,947.099976,1018.000000,919.619995,938.570007,938.570007,1340000
2022-11-07,957.000000,967.010010,914.859985,940.780029,940.780029,680600
2022-11-08,946.130005,957.520020,909.770020,937.080017,937.080017,556400
2022-11-09,921.200012,934.500000,896.070007,897.619995,897.619995,569500
2022-11-10,964.450012,1006.179993,922.880005,935.530029,935.530029,1263500
2022-11-11,943.330017,989.020020,932.859985,974.890015,974.890015,838900
2022-11-14,966.159973,982.739990,950.299988,959.580017,959.580017,509000
2022-11-15,1009.739990,1039.390015,995.549988,1020.679993,1020.679993,711500
2022-11-16,988.000000,1004.000000,964.090027,972.820007,972.820007,690500
2022-11-17,940.000000,949.989990,910.840027,927.130005,927.130005,720300
2022-11-18,944.419983,966.690002,936.000000,962.080017,962.080017,636100
2022-11-21,948.450012,968.150024,944.609985,963.030029,963.030029,293100
2022-11-22,961.000000,963.500000,915.799988,957.159973,957.159973,431900
2022-11-23,967.000000,975.460022,945.630005,962.429993,962.429993,387200
2022-11-25,957.989990,957.989990,946.479980,951.570007,951.570007,178900
2022-11-28,941.099976,956.690002,920.849976,921.340027,921.340027,505600
2022-11-29,927.200012,927.960022,882.099976,889.260010,889.260010,688800
2022-11-30,893.650024,934.169983,879.109985,930.989990,930.989990,838100
2022-12-01,936.760010,955.000000,921.679993,941.010010,941.010010,502200
2022-12-02,920.010010,957.000000,912.000000,945.070007,945.070007,485800
2022-12-05,933.190002,935.940002,876.940002,881.900024,881.900024,597100
2022-12-06,891.369995,893.859985,852.000000,863.090027,863.090027,414000
2022-12-07,855.619995,880.460022,845.020020,863.809998,863.809998,587700
2022-12-08,872.000000,903.919983,865.039978,884.239990,884.239990,433400
2022-12-09,878.369995,908.250000,872.059998,896.479980,896.479980,409500
2022-12-12,885.280029,894.369995,868.500000,880.250000,880.250000,518100
2022-12-13,931.479980,942.090027,867.299988,870.650024,870.650024,880500
2022-12-14,864.059998,887.989990,855.000000,867.299988,867.299988,579600
2022-12-15,852.070007,854.900024,818.219971,835.090027,835.090027,652100
2022-12-16,830.000000,849.609985,825.000000,843.979980,843.979980,731000
2022-12-19,844.239990,895.799988,843.520020,884.270020,884.270020,723800
2022-12-20,881.179993,907.080017,874.869995,875.909973,875.909973,540300
2022-12-21,877.580017,908.989990,873.000000,900.099976,900.099976,409900
2022-12-22,882.969971,885.390015,863.469971,873.260010,873.260010,470100
2022-12-23,864.299988,879.729980,853.080017,878.320007,878.320007,288100
2022-12-27,872.989990,874.380005,848.130005,854.299988,854.299988,294000
2022-12-28,856.440002,867.989990,838.250000,839.570007,839.570007,475300
2022-12-29,849.469971,874.080017,838.049988,866.280029,866.280029,443900
2022-12-30,846.809998,851.059998,830.010010,846.239990,846.239990,365600
2023-01-03,867.580017,874.059998,815.859985,826.109985,826.109985,775500
2023-01-04,842.000000,849.289978,821.979980,837.440002,837.440002,404900
2023-01-05,827.869995,859.960022,818.010010,856.090027,856.090027,415200
2023-01-06,856.090027,879.419983,847.010010,873.469971,873.469971,343000
2023-01-09,891.260010,920.000000,882.000000,897.309998,897.309998,451800
2023-01-10,897.000000,919.190002,896.309998,915.780029,915.780029,270200
2023-01-11,928.289978,936.890015,911.099976,936.799988,936.799988,466100
2023-01-12,983.000000,1033.790039,933.570007,1024.310059,1024.310059,1132200
2023-01-13,1011.150024,1091.849976,1011.000000,1082.920044,1082.920044,1237100
2023-01-17,1081.270020,1089.000000,1046.859985,1070.000000,1070.000000,593800
2023-01-18,1082.119995,1108.599976,1049.859985,1068.920044,1068.920044,794400
2023-01-19,1045.369995,1085.000000,1040.469971,1072.739990,1072.739990,769400
2023-01-20,1076.650024,1101.890015,1072.550049,1098.089966,1098.089966,504700
2023-01-23,1097.670044,1121.619995,1090.540039,1095.000000,1095.000000,582100
2023-01-24,1079.229980,1113.939941,1074.060059,1109.910034,1109.910034,441000
2023-01-25,1080.000000,1133.680054,1073.160034,1130.640015,1130.640015,475600
2023-01-26,1151.310059,1190.930054,1151.310059,1188.579956,1188.579956,826200
2023-01-27,1187.349976,1233.280029,1183.000000,1221.270020,1221.270020,702500
2023-01-30,1190.619995,1210.250000,1160.609985,1161.800049,1161.800049,758700
2023-01-31,1170.010010,1183.180054,1153.010010,1181.689941,1181.689941,496700
2023-02-01,1180.000000,1222.000000,1152.479980,1214.290039,1214.290039,603300
2023-02-02,1235.920044,1250.479980,1201.780029,1226.579956,1226.579956,653900
2023-02-03,1175.699951,1223.540039,1161.880005,1187.250000,1187.250000,556400
2023-02-06,1168.699951,1188.790039,1158.880005,1175.439941,1175.439941,486600
2023-02-07,1168.239990,1177.250000,1129.530029,1173.810059,1173.810059,820600
2023-02-08,1161.699951,1192.349976,1158.949951,1166.900024,1166.900024,376000
2023-02-09,1189.979980,1194.619995,1136.839966,1143.650024,1143.650024,330900
2023-02-10,1125.770020,1129.569946,1097.829956,1104.949951,1104.949951,400200
2023-02-13,1111.160034,1126.640015,1102.910034,1112.319946,1112.319946,288100
2023-02-14,1101.930054,1147.530029,1083.099976,1132.310059,1132.310059,389800
2023-02-15,1122.000000,1164.000000,1115.270020,1159.599976,1159.599976,338700
2023-02-16,1131.750000,1156.750000,1117.849976,1119.640015,1119.640015,394300
2023-02-17,1104.699951,1112.010010,1088.359985,1100.869995,1100.869995,427500
2023-02-21,1094.900024,1123.310059,1085.150024,1099.329956,1099.329956,656900
2023-02-22,1104.670044,1134.410034,1093.319946,1118.260010,1118.260010,683300
2023-02-23,1134.880005,1142.339966,1101.050049,1136.260010,1136.260010,720500
2023-02-24,1163.250000,1181.699951,1118.810059,1156.880005,1156.880005,1089900
2023-02-27,1172.839966,1192.160034,1153.369995,1182.989990,1182.989990,701600
2023-02-28,1191.989990,1223.050049,1186.180054,1220.000000,1220.000000,568700
2023-03-01,1220.849976,1225.000000,1190.209961,1208.719971,1208.719971,580400
2023-03-02,1195.000000,1223.040039,1188.000000,1218.520020,1218.520020,359600
2023-03-03,1226.479980,1227.969971,1203.229980,1226.739990,1226.739990,556800
2023-03-06,1233.000000,1273.859985,1218.829956,1256.260010,1256.260010,624100
2023-03-07,1260.959961,1268.329956,1236.130005,1264.910034,1264.910034,559600
2023-03-08,1264.719971,1265.000000,1230.319946,1252.569946,1252.569946,318100
2023-03-09,1243.770020,1268.000000,1196.260010,1201.790039,1201.790039,456000
2023-03-10,1193.000000,1201.140015,1143.619995,1168.040039,1168.040039,662000
2023-03-13,1152.780029,1180.670044,1124.020020,1162.329956,1162.329956,531400
2023-03-14,1193.300049,1216.280029,1179.160034,1214.959961,1214.959961,471400
2023-03-15,1186.729980,1200.000000,1159.349976,1188.959961,1188.959961,475000
2023-03-16,1180.000000,1228.770020,1173.369995,1214.739990,1214.739990,495500
2023-03-17,1200.170044,1208.000000,1180.780029,1201.150024,1201.150024,641800
2023-03-20,1197.280029,1198.560059,1167.000000,1182.750000,1182.750000,376700
2023-03-21,1199.250000,1234.000000,1196.219971,1220.420044,1220.420044,419700
2023-03-22,1224.199951,1225.650024,1185.079956,1186.630005,1186.630005,381500
2023-03-23,1205.920044,1236.020020,1178.569946,1191.550049,1191.550049,406900
2023-03-24,1184.280029,1197.260010,1163.839966,1187.280029,1187.280029,424600
2023-03-27,1198.000000,1215.900024,1182.599976,1191.790039,1191.790039,355600
2023-03-28,1186.089966,1198.640015,1183.000000,1196.739990,1196.739990,251700
2023-03-29,1212.670044,1230.229980,1208.140015,1224.880005,1224.880005,373700
2023-03-30,1247.989990,1269.180054,1228.000000,1266.800049,1266.800049,463900
2023-03-31,1273.880005,1325.670044,1266.130005,1318.060059,1318.060059,719200
2023-04-03,1305.000000,1317.770020,1297.000000,1313.640015,1313.640015,393600
2023-04-04,1328.000000,1329.489990,1296.859985,1301.900024,1301.900024,285500
2023-04-05,1288.280029,1295.180054,1240.500000,1250.050049,1250.050049,473100
2023-04-06,1233.900024,1253.969971,1207.699951,1245.000000,1245.000000,323700
2023-04-10,1225.219971,1252.390015,1210.290039,1251.619995,1251.619995,289800
2023-04-11,1253.579956,1288.880005,1253.579956,1285.060059,1285.060059,403400
2023-04-12,1307.459961,1314.910034,1249.699951,1256.040039,1256.040039,393400
2023-04-13,1277.390015,1304.000000,1268.479980,1296.119995,1296.119995,344000
2023-04-14,1294.170044,1319.979980,1289.449951,1301.880005,1301.880005,248000
2023-04-17,1301.520020,1315.880005,1285.640015,1314.739990,1314.739990,241600
2023-04-18,1320.599976,1337.750000,1315.949951,1321.469971,1321.469971,274000
2023-04-19,1305.310059,1324.199951,1302.260010,1308.290039,1308.290039,209900
2023-04-20,1288.280029,1308.290039,1285.300049,1293.770020,1293.770020,286600
2023-04-21,1296.229980,1304.280029,1268.119995,1281.920044,1281.920044,262100
2023-04-24,1282.000000,1285.989990,1252.130005,1273.619995,1273.619995,316600
2023-04-25,1261.780029,1262.310059,1227.579956,1229.550049,1229.550049,341400
2023-04-26,1241.959961,1259.989990,1232.920044,1235.630005,1235.630005,315700
2023-04-27,1257.969971,1257.969971,1233.719971,1244.920044,1244.920044,300900
2023-04-28,1248.380005,1294.270020,1237.250000,1277.489990,1277.489990,446200
2023-05-01,1263.219971,1298.729980,1260.000000,1291.650024,1291.650024,267300
2023-05-02,1292.479980,1292.479980,1242.670044,1255.739990,1255.739990,376000
2023-05-03,1267.180054,1296.729980,1256.290039,1279.989990,1279.989990,566200
2023-05-04,1326.050049,1336.810059,1196.160034,1213.380005,1213.380005,1238700
2023-05-05,1225.780029,1263.920044,1221.939941,1243.589966,1243.589966,478300
2023-05-08,1242.550049,1289.410034,1242.550049,1284.500000,1284.500000,451300
2023-05-09,1267.560059,1281.199951,1244.770020,1248.050049,1248.050049,469100
2023-05-10,1268.000000,1317.280029,1263.089966,1288.920044,1288.920044,535000
2023-05-11,1296.000000,1303.000000,1281.800049,1296.520020,1296.520020,334600
2023-05-12,1293.930054,1295.369995,1261.640015,1279.670044,1279.670044,275800
2023-05-15,1289.930054,1306.290039,1284.170044,1296.800049,1296.800049,507900
2023-05-16,1286.209961,1301.670044,1268.060059,1275.390015,1275.390015,347600
2023-05-17,1288.250000,1330.569946,1276.000000,1320.150024,1320.150024,458600
2023-05-18,1320.000000,1336.170044,1309.199951,1332.489990,1332.489990,349900
2023-05-19,1327.329956,1327.329956,1300.040039,1310.880005,1310.880005,463600
2023-05-22,1313.329956,1365.640015,1308.800049,1339.619995,1339.619995,604300
2023-05-23,1328.439941,1357.550049,1293.000000,1299.829956,1299.829956,491900
2023-05-24,1290.000000,1297.189941,1261.109985,1284.130005,1284.130005,326200
2023-05-25,1300.420044,1307.880005,1246.810059,1249.910034,1249.910034,368300
2023-05-26,1252.520020,1296.000000,1250.650024,1282.260010,1282.260010,409100
2023-05-30,1297.250000,1301.979980,1242.319946,1249.719971,1249.719971,515100
2023-05-31,1244.359985,1248.640015,1226.619995,1239.000000,1239.000000,637500
2023-06-01,1240.089966,1278.469971,1232.000000,1258.020020,1258.020020,344300
2023-06-02,1279.910034,1284.109985,1221.069946,1270.670044,1270.670044,402000
2023-06-05,1268.709961,1292.280029,1258.160034,1289.489990,1289.489990,272900
2023-06-06,1282.979980,1282.979980,1246.099976,1254.449951,1254.449951,478800
2023-06-07,1253.439941,1259.540039,1200.880005,1208.290039,1208.290039,571600
2023-06-08,1205.839966,1224.359985,1192.339966,1209.739990,1209.739990,447500
2023-06-09,1219.160034,1220.150024,1186.109985,1208.550049,1208.550049,447300
2023-06-12,1209.000000,1240.369995,1192.199951,1238.150024,1238.150024,399800
2023-06-13,1252.800049,1254.729980,1189.050049,1209.520020,1209.520020,500400
2023-06-14,1209.520020,1220.010010,1194.040039,1211.839966,1211.839966,360900
2023-06-15,1206.410034,1229.349976,1198.290039,1223.770020,1223.770020,389500
2023-06-16,1224.000000,1224.000000,1192.599976,1194.739990,1194.739990,779400
2023-06-20,1190.000000,1237.239990,1182.000000,1197.739990,1197.739990,436000
2023-06-21,1199.000000,1227.510010,1192.000000,1210.900024,1210.900024,387600
2023-06-22,1211.760010,1242.000000,1199.500000,1241.510010,1241.510010,452000
2023-06-23,1221.849976,1237.770020,1190.030029,1226.489990,1226.489990,779700
2023-06-26,1220.900024,1239.030029,1154.500000,1155.510010,1155.510010,582500
2023-06-27,1173.099976,1183.000000,1159.290039,1162.089966,1162.089966,522300
2023-06-28,1156.849976,1208.250000,1156.849976,1207.689941,1207.689941,409600
2023-06-29,1211.199951,1214.209961,1162.390015,1171.449951,1171.449951,382400
2023-06-30,1188.000000,1212.599976,1173.260010,1184.599976,1184.599976,489600
2023-07-03,1190.000000,1193.750000,1172.089966,1193.750000,1193.750000,237000
2023-07-05,1193.750000,1248.770020,1178.300049,1247.359985,1247.359985,614900
2023-07-06,1221.199951,1226.000000,1145.500000,1153.589966,1153.589966,912500
2023-07-07,1166.530029,1189.979980,1151.050049,1153.819946,1153.819946,503100
2023-07-10,1108.040039,1109.489990,1063.020020,1087.150024,1087.150024,1409200
2023-07-11,1087.150024,1131.449951,1081.369995,1121.579956,1121.579956,586200
2023-07-12,1143.000000,1153.430054,1127.349976,1141.130005,1141.130005,448200
2023-07-13,1153.949951,1154.000000,1130.000000,1146.719971,1146.719971,383400
2023-07-14,1141.000000,1147.770020,1126.839966,1135.719971,1135.719971,463600
2023-07-17,1128.300049,1181.300049,1128.300049,1179.170044,1179.170044,547200
2023-07-18,1170.050049,1210.000000,1170.050049,1208.660034,1208.660034,641800
2023-07-19,1219.030029,1232.579956,1210.939941,1225.750000,1225.750000,558100
2023-07-20,1210.000000,1223.989990,1194.130005,1198.339966,1198.339966,627700
2023-07-21,1209.219971,1228.920044,1201.989990,1221.030029,1221.030029,1116300
2023-07-24,1221.030029,1223.359985,1174.069946,1198.430054,1198.430054,441700
2023-07-25,1201.510010,1212.560059,1181.160034,1181.839966,1181.839966,475000
2023-07-26,1181.560059,1189.000000,1171.000000,1176.229980,1176.229980,435700
2023-07-27,1193.000000,1221.449951,1167.250000,1169.900024,1169.900024,628300
2023-07-28,1193.849976,1228.140015,1182.390015,1225.020020,1225.020020,447400
2023-07-31,1235.030029,1257.660034,1223.660034,1238.050049,1238.050049,504300
2023-08-01,1236.900024,1236.900024,1202.520020,1210.400024,1210.400024,380800
2023-08-02,1184.550049,1194.640015,1150.010010,1164.810059,1164.810059,747000
2023-08-03,1225.000000,1326.609985,1212.689941,1323.109985,1323.109985,1593900
2023-08-04,1321.319946,1325.109985,1277.290039,1296.160034,1296.160034,797000
2023-08-07,1315.359985,1370.000000,1290.010010,1358.810059,1358.810059,710700
2023-08-08,1348.969971,1356.280029,1311.400024,1328.359985,1328.359985,523800
2023-08-09,1347.650024,1348.939941,1312.089966,1312.660034,1312.660034,418300
2023-08-10,1345.000000,1388.390015,1344.339966,1387.060059,1387.060059,651500
2023-08-11,1360.719971,1368.410034,1328.469971,1330.000000,1330.000000,608800
2023-08-14,1305.910034,1313.000000,1273.920044,1296.520020,1296.520020,653100
2023-08-15,1280.000000,1293.130005,1280.000000,1286.040039,1286.040039,329900
2023-08-16,1282.670044,1284.390015,1238.369995,1247.439941,1247.439941,525700
2023-08-17,1253.880005,1258.000000,1196.040039,1196.560059,1196.560059,579200
2023-08-18,1183.989990,1214.060059,1180.579956,1199.589966,1199.589966,495800
2023-08-21,1207.989990,1234.959961,1203.119995,1228.510010,1228.510010,447800
2023-08-22,1248.849976,1252.420044,1219.829956,1242.729980,1242.729980,330300
2023-08-23,1245.869995,1277.640015,1245.869995,1258.869995,1258.869995,429900
2023-08-24,1261.000000,1261.000000,1212.010010,1215.310059,1215.310059,357200
2023-08-25,1221.310059,1240.500000,1202.010010,1237.839966,1237.839966,310900
2023-08-28,1245.530029,1249.939941,1235.000000,1249.459961,1249.459961,213300
2023-08-29,1252.449951,1322.290039,1247.890015,1304.660034,1304.660034,644900
2023-08-30,1310.000000,1343.910034,1307.630005,1343.130005,1343.130005,494900
2023-08-31,1340.109985,1386.540039,1334.660034,1372.359985,1372.359985,678100
2023-09-01,1402.619995,1421.930054,1396.650024,1421.640015,1421.640015,548900
2023-09-05,1415.250000,1448.229980,1410.000000,1435.050049,1435.050049,621200
2023-09-06,1428.530029,1439.989990,1415.989990,1425.969971,1425.969971,735600
2023-09-07,1407.439941,1448.819946,1402.010010,1436.349976,1436.349976,503600
2023-09-08,1436.349976,1451.560059,1421.479980,1428.189941,1428.189941,509500
2023-09-11,1439.000000,1439.000000,1403.000000,1422.930054,1422.930054,433000
2023-09-12,1416.060059,1418.900024,1391.069946,1399.140015,1399.140015,370300
2023-09-13,1393.250000,1401.969971,1373.489990,1397.459961,1397.459961,362400
2023-09-14,1405.920044,1405.920044,1363.510010,1383.430054,1383.430054,472400
2023-09-15,1383.469971,1402.489990,1372.699951,1396.660034,1396.660034,451000
2023-09-18,1376.099976,1400.750000,1372.829956,1383.729980,1383.729980,288000
2023-09-19,1367.359985,1371.180054,1322.839966,1342.640015,1342.640015,634000
2023-09-20,1357.000000,1361.410034,1323.660034,1326.339966,1326.339966,412800
2023-09-21,1295.000000,1310.099976,1287.000000,1293.280029,1293.280029,358000
2023-09-22,1307.000000,1317.000000,1274.369995,1276.959961,1276.959961,280200
2023-09-25,1266.000000,1296.400024,1265.020020,1290.530029,1290.530029,202200
2023-09-26,1275.130005,1278.579956,1251.530029,1268.619995,1268.619995,350900
2023-09-27,1272.000000,1282.319946,1253.010010,1256.520020,1256.520020,312600
2023-09-28,1250.849976,1282.709961,1240.010010,1274.140015,1274.140015,354300
2023-09-29,1295.270020,1301.489990,1262.599976,1267.880005,1267.880005,348200
2023-10-02,1255.589966,1281.400024,1250.000000,1259.410034,1259.410034,347000
2023-10-03,1246.859985,1257.170044,1213.099976,1228.280029,1228.280029,355000
2023-10-04,1238.229980,1242.000000,1222.319946,1231.560059,1231.560059,218400
2023-10-05,1230.000000,1230.000000,1198.510010,1214.380005,1214.380005,351600
2023-10-06,1200.619995,1243.000000,1190.010010,1237.530029,1237.530029,303300
2023-10-09,1218.829956,1244.920044,1206.020020,1238.380005,1238.380005,160900
2023-10-10,1245.199951,1277.109985,1242.000000,1258.310059,1258.310059,301700
2023-10-11,1272.869995,1277.989990,1218.000000,1243.949951,1243.949951,312800
